"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Fine Particulate Matter (µg/m³)
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2003"	"2003"	"Nov"	"11"	10.4333
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2003"	"2003"	"Dec"	"12"	13.5226
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2003"	"2003"			11.0395
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"	"Jan"	"1"	15.2888
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"	"Feb"	"2"	10.1707
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"	"Mar"	"3"	10.4997
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"	"Apr"	"4"	8.3074
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"	"May"	"5"	8.1993
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"	"Jun"	"6"	9.1698
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"	"Jul"	"7"	10.1491
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"	"Aug"	"8"	8.4749
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"	"Sep"	"9"	9.6728
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"	"Oct"	"10"	8.1075
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"	"Nov"	"11"	10.2096
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"	"Dec"	"12"	12.9907
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2004"	"2004"			10.1113
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"	"Jan"	"1"	11.8380
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"	"Feb"	"2"	8.9330
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"	"Mar"	"3"	7.4376
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"	"Apr"	"4"	7.7061
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"	"May"	"5"	7.4428
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"	"Jun"	"6"	10.5412
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"	"Jul"	"7"	12.2691
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"	"Aug"	"8"	9.9252
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"	"Sep"	"9"	10.0064
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"	"Oct"	"10"	9.9327
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"	"Nov"	"11"	11.4411
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"	"Dec"	"12"	14.9885
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2005"	"2005"			10.2187
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"Jan"	"1"	11.4895
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"Feb"	"2"	11.7325
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"Mar"	"3"	6.9868
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"Apr"	"4"	5.8772
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"May"	"5"	7.8704
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"Jun"	"6"	9.1622
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"Jul"	"7"	9.4997
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"Aug"	"8"	7.9263
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"Sep"	"9"	8.2510
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"Oct"	"10"	7.3373
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"Nov"	"11"	10.4372
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"Dec"	"12"	13.6559
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"			9.1728
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Jan"	"1"	15.3090
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Feb"	"2"	10.4361
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Mar"	"3"	7.6268
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Apr"	"4"	7.1034
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"May"	"5"	7.0060
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Jun"	"6"	8.3213
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Jul"	"7"	9.7833
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Aug"	"8"	10.0718
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Sep"	"9"	8.4078
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Oct"	"10"	9.5714
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Nov"	"11"	12.7060
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Dec"	"12"	11.1791
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"			9.7955
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Jan"	"1"	10.8351
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Feb"	"2"	10.7695
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Mar"	"3"	9.0173
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Apr"	"4"	8.6560
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"May"	"5"	8.7959
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Jun"	"6"	9.9254
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Jul"	"7"	14.3430
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Aug"	"8"	11.2182
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Sep"	"9"	12.3424
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Oct"	"10"	11.7610
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Nov"	"11"	11.7153
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Dec"	"12"	13.3835
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"			11.0696
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Jan"	"1"	19.0679
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Feb"	"2"	11.4438
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Mar"	"3"	9.8444
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Apr"	"4"	9.7427
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"May"	"5"	12.6803
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Jun"	"6"	12.2991
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Jul"	"7"	14.5181
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Aug"	"8"	14.2010
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Sep"	"9"	12.9270
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Oct"	"10"	10.4329
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Nov"	"11"	17.2710
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Dec"	"12"	17.9846
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"			13.5568
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Jan"	"1"	15.1676
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Feb"	"2"	9.9258
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Mar"	"3"	10.2164
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Apr"	"4"	9.6270
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"May"	"5"	7.0545
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Jun"	"6"	8.6318
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Jul"	"7"	9.8276
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Aug"	"8"	9.3877
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Sep"	"9"	9.6041
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Oct"	"10"	9.3238
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Nov"	"11"	11.2800
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Dec"	"12"	14.9576
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"			10.4279
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Jan"	"1"	17.4176
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Feb"	"2"	11.0425
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Mar"	"3"	8.7614
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Apr"	"4"	6.9583
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"May"	"5"	7.4801
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Jun"	"6"	9.0261
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Jul"	"7"	10.7599
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Aug"	"8"	9.7680
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Sep"	"9"	9.8742
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Oct"	"10"	9.6632
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Nov"	"11"	9.3378
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Dec"	"12"	15.5609
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"			10.4844
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"					10.6529
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"	"Jan"	"1"	16.9447
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"	"Feb"	"2"	9.9076
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"	"Mar"	"3"	11.0869
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"	"Apr"	"4"	6.6331
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"	"May"	"5"	12.0359
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"	"Jun"	"6"	9.6153
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"	"Jul"	"7"	12.1946
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"	"Aug"	"8"	8.9886
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"	"Sep"	"9"	9.7378
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"	"Oct"	"10"	12.0241
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"	"Nov"	"11"	9.5404
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"	"Dec"	"12"	13.4534
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2003"	"2003"			11.0460
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"	"Jan"	"1"	12.7792
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"	"Feb"	"2"	10.2075
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"	"Mar"	"3"	10.8384
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"	"Apr"	"4"	8.1129
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"	"May"	"5"	8.6269
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"	"Jun"	"6"	9.1253
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"	"Jul"	"7"	9.7443
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"	"Aug"	"8"	8.1663
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"	"Sep"	"9"	10.4835
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"	"Oct"	"10"	7.8018
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"	"Nov"	"11"	8.6331
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"	"Dec"	"12"	12.4886
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2004"	"2004"			9.7554
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"	"Jan"	"1"	10.0857
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"	"Feb"	"2"	7.5874
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"	"Mar"	"3"	8.2294
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"	"Apr"	"4"	8.2653
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"	"May"	"5"	8.2572
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"	"Jun"	"6"	11.6138
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"	"Jul"	"7"	11.4743
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"	"Aug"	"8"	9.2055
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"	"Sep"	"9"	9.2142
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"	"Oct"	"10"	10.2228
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"	"Nov"	"11"	11.3840
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"	"Dec"	"12"	14.9138
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2005"	"2005"			10.0570
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Jan"	"1"	11.2538
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Feb"	"2"	11.5304
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Mar"	"3"	7.6372
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Apr"	"4"	7.3836
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"May"	"5"	8.7990
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Jun"	"6"	10.2988
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Jul"	"7"	9.2081
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Aug"	"8"	7.6794
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Sep"	"9"	7.5522
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Oct"	"10"	7.5582
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Nov"	"11"	10.7130
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Dec"	"12"	13.3335
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"			9.3995
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Jan"	"1"	12.0503
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Feb"	"2"	10.1396
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Mar"	"3"	7.7615
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Apr"	"4"	8.0096
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"May"	"5"	7.4184
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Jun"	"6"	9.2136
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Jul"	"7"	9.3966
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Aug"	"8"	10.6177
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Sep"	"9"	8.9794
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Oct"	"10"	10.2759
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Nov"	"11"	13.5796
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Dec"	"12"	11.7415
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"			9.9301
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Jan"	"1"	9.5739
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Feb"	"2"	10.7313
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Mar"	"3"	9.7308
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Apr"	"4"	11.1868
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"May"	"5"	10.4656
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Jun"	"6"	10.3039
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Jul"	"7"	15.0774
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Aug"	"8"	12.6469
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Sep"	"9"	14.4696
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Oct"	"10"	13.6512
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Nov"	"11"	12.7561
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Dec"	"12"	13.3506
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"			12.0002
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Jan"	"1"	16.7780
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Feb"	"2"	9.4345
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Mar"	"3"	11.1092
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Apr"	"4"	10.6101
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"May"	"5"	12.7731
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Jun"	"6"	12.5605
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Jul"	"7"	14.6360
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Aug"	"8"	13.8505
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Sep"	"9"	12.4901
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Oct"	"10"	10.2020
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Nov"	"11"	16.3684
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Dec"	"12"	15.8370
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"			13.0844
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Jan"	"1"	14.6658
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Feb"	"2"	9.7083
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Mar"	"3"	9.9001
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Apr"	"4"	8.9063
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"May"	"5"	6.1436
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Jun"	"6"	8.0492
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Jul"	"7"	7.0877
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Aug"	"8"	7.0693
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Sep"	"9"	7.5581
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Oct"	"10"	7.3194
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Nov"	"11"	9.4875
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Dec"	"12"	13.7825
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"			9.1422
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Jan"	"1"	15.5922
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Feb"	"2"	8.9519
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Mar"	"3"	8.3961
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Apr"	"4"	6.5351
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"May"	"5"	7.0993
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Jun"	"6"	9.0278
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Jul"	"7"	10.5778
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Aug"	"8"	9.8568
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Sep"	"9"	9.1254
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Oct"	"10"	8.3442
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Nov"	"11"	8.3276
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Dec"	"12"	14.1054
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"			9.6829
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"					10.4556
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"	"Jan"	"1"	14.9759
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"	"Feb"	"2"	9.4287
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"	"Mar"	"3"	10.5165
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"	"Apr"	"4"	7.0412
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"	"May"	"5"	11.9064
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"	"Jun"	"6"	9.7835
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"	"Jul"	"7"	11.3835
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"	"Aug"	"8"	8.3070
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"	"Sep"	"9"	8.9110
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"	"Oct"	"10"	11.0841
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"	"Nov"	"11"	9.0455
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"	"Dec"	"12"	11.6356
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2003"	"2003"			10.3603
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"	"Jan"	"1"	10.4722
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"	"Feb"	"2"	8.8293
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"	"Mar"	"3"	9.1874
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"	"Apr"	"4"	8.0721
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"	"May"	"5"	8.3207
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"	"Jun"	"6"	8.4492
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"	"Jul"	"7"	8.6201
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"	"Aug"	"8"	7.2092
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"	"Sep"	"9"	9.2635
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"	"Oct"	"10"	7.0130
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"	"Nov"	"11"	7.2281
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"	"Dec"	"12"	10.7913
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2004"	"2004"			8.6242
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"	"Jan"	"1"	8.7374
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"	"Feb"	"2"	6.6121
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"	"Mar"	"3"	7.4159
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"	"Apr"	"4"	8.4377
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"	"May"	"5"	8.4448
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"	"Jun"	"6"	10.9318
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"	"Jul"	"7"	10.1466
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"	"Aug"	"8"	8.1272
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"	"Sep"	"9"	8.2560
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"	"Oct"	"10"	9.3828
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"	"Nov"	"11"	10.3544
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"	"Dec"	"12"	12.9575
