State,State Code,County,County Code,Year,Year Code,Month,Month Code,Avg Daily Max Air Temperature (F),Avg Daily Max Heat Index (F),Cases
Arizona,4.0,Gila,4007.0,2004,2004.0,Aug,8,87.1451,86.1714,1
Arizona,4.0,Gila,4007.0,2004,2004.0,Sep,9,82.1604,84.2813,0
Arizona,4.0,Gila,4007.0,2004,2004.0,Oct,10,69.1545,80.7676,2
Arizona,4.0,Gila,4007.0,2005,2005.0,Apr,4,66.5022,79.3338,0
Arizona,4.0,Gila,4007.0,2005,2005.0,May,5,78.1258,84.0523,0
Arizona,4.0,Gila,4007.0,2005,2005.0,Jun,6,85.1218,85.5635,1
Arizona,4.0,Gila,4007.0,2005,2005.0,Jul,7,92.9263,89.9672,1
Arizona,4.0,Gila,4007.0,2005,2005.0,Aug,8,86.9687,86.4784,0
Arizona,4.0,Gila,4007.0,2005,2005.0,Sep,9,84.2619,84.0759,3
Arizona,4.0,Gila,4007.0,2005,2005.0,Oct,10,73.3258,81.9206,0
Arizona,4.0,Gila,4007.0,2005,2005.0,Nov,11,64.5415,79.1969,0
Arizona,4.0,Gila,4007.0,2006,2006.0,Apr,4,69.6871,80.2701,3
Arizona,4.0,Gila,4007.0,2006,2006.0,May,5,81.858,83.0776,1
Arizona,4.0,Gila,4007.0,2006,2006.0,Jun,6,91.9371,88.1595,2
Arizona,4.0,Gila,4007.0,2006,2006.0,Jul,7,91.7638,90.5735,1
Arizona,4.0,Gila,4007.0,2006,2006.0,Aug,8,86.1277,86.0879,0
Arizona,4.0,Gila,4007.0,2006,2006.0,Sep,9,80.4154,83.1445,0
Arizona,4.0,Gila,4007.0,2006,2006.0,Oct,10,70.7206,82.4766,1
Arizona,4.0,Gila,4007.0,2006,2006.0,Nov,11,64.8812,79.6649,3
Arizona,4.0,Gila,4007.0,2007,2007.0,Mar,3,65.1895,80.6961,1
Arizona,4.0,Gila,4007.0,2007,2007.0,Apr,4,69.8617,80.8714,0
Arizona,4.0,Gila,4007.0,2007,2007.0,May,5,80.1153,82.5468,1
Arizona,4.0,Gila,4007.0,2007,2007.0,Jun,6,89.5527,87.5005,1
Arizona,4.0,Gila,4007.0,2007,2007.0,Jul,7,92.1912,90.105,2
Arizona,4.0,Gila,4007.0,2007,2007.0,Aug,8,89.2157,88.9054,0
Arizona,4.0,Gila,4007.0,2007,2007.0,Sep,9,83.8281,85.1826,1
Arizona,4.0,Gila,4007.0,2007,2007.0,Oct,10,74.0853,81.21,1
Arizona,4.0,Gila,4007.0,2007,2007.0,Nov,11,68.3222,79.9115,4
Arizona,4.0,Gila,4007.0,2008,2008.0,Apr,4,67.6827,80.2336,2
Arizona,4.0,Gila,4007.0,2008,2008.0,May,5,72.8233,82.8386,3
Arizona,4.0,Gila,4007.0,2008,2008.0,Jun,6,88.2732,86.5908,1
Arizona,4.0,Gila,4007.0,2008,2008.0,Jul,7,88.6078,88.219,2
Arizona,4.0,Gila,4007.0,2008,2008.0,Aug,8,86.7233,86.8146,1
Arizona,4.0,Gila,4007.0,2008,2008.0,Sep,9,82.9969,83.3039,1
Arizona,4.0,Gila,4007.0,2008,2008.0,Oct,10,74.3749,80.851,0
Arizona,4.0,Gila,4007.0,2008,2008.0,Nov,11,63.4898,80.6125,2
Arizona,4.0,Gila,4007.0,2009,2009.0,Feb,2,56.0343,79.2333,2
Arizona,4.0,Gila,4007.0,2009,2009.0,Mar,3,62.8656,79.0611,0
Arizona,4.0,Gila,4007.0,2009,2009.0,Apr,4,66.7049,80.4253,2
Arizona,4.0,Gila,4007.0,2009,2009.0,May,5,81.9803,82.4944,1
Arizona,4.0,Gila,4007.0,2009,2009.0,Jun,6,84.4021,84.6124,2
Arizona,4.0,Gila,4007.0,2009,2009.0,Jul,7,95.3182,91.8963,4
Arizona,4.0,Gila,4007.0,2009,2009.0,Aug,8,92.7477,89.0182,6
Arizona,4.0,Gila,4007.0,2009,2009.0,Sep,9,87.0052,85.2006,2
Arizona,4.0,Gila,4007.0,2009,2009.0,Oct,10,71.443,81.6458,2
Arizona,4.0,Gila,4007.0,2009,2009.0,Nov,11,66.6244,80.4513,6
Arizona,4.0,Gila,4007.0,2010,2010.0,Apr,4,65.0767,79.5817,2
Arizona,4.0,Gila,4007.0,2010,2010.0,May,5,74.1402,81.0367,6
Arizona,4.0,Gila,4007.0,2010,2010.0,Jun,6,87.5394,85.9231,1
Arizona,4.0,Gila,4007.0,2010,2010.0,Jul,7,91.3803,89.6927,3
Arizona,4.0,Gila,4007.0,2010,2010.0,Aug,8,88.8352,88.3786,6
Arizona,4.0,Gila,4007.0,2010,2010.0,Sep,9,87.6158,86.1252,2
Arizona,4.0,Gila,4007.0,2010,2010.0,Oct,10,73.6014,82.2933,4
Arizona,4.0,Gila,4007.0,2010,2010.0,Nov,11,58.7366,79.7378,2
Arizona,4.0,Gila,4007.0,2011,2011.0,Mar,3,64.3475,79.4762,2
Arizona,4.0,Gila,4007.0,2011,2011.0,Apr,4,69.8315,80.2354,3
Arizona,4.0,Gila,4007.0,2011,2011.0,May,5,74.1802,81.3115,4
Arizona,4.0,Gila,4007.0,2011,2011.0,Jun,6,89.0607,86.1647,5
Arizona,4.0,Gila,4007.0,2011,2011.0,Jul,7,91.7924,89.2549,4
Arizona,4.0,Gila,4007.0,2011,2011.0,Aug,8,93.2821,90.9109,8
Arizona,4.0,Gila,4007.0,2011,2011.0,Sep,9,86.4427,85.2556,5
Arizona,4.0,Gila,4007.0,2011,2011.0,Oct,10,75.4588,81.6858,8
Arizona,4.0,Gila,4007.0,2011,2011.0,Nov,11,59.6121,79.025,1
Arizona,4.0,Graham,4009.0,2000,2000.0,Jan,1,58.8109,79.05,0
Arizona,4.0,Graham,4009.0,2000,2000.0,Mar,3,64.0088,78.1,0
Arizona,4.0,Graham,4009.0,2000,2000.0,Apr,4,76.5433,81.8941,2
Arizona,4.0,Graham,4009.0,2000,2000.0,May,5,86.8566,85.7267,0
Arizona,4.0,Graham,4009.0,2000,2000.0,Jun,6,91.0466,88.048,0
Arizona,4.0,Graham,4009.0,2000,2000.0,Jul,7,94.1295,90.6555,0
Arizona,4.0,Graham,4009.0,2000,2000.0,Aug,8,90.1853,88.8633,0
Arizona,4.0,Graham,4009.0,2000,2000.0,Sep,9,88.8899,86.6915,0
Arizona,4.0,Graham,4009.0,2000,2000.0,Oct,10,69.5577,84.0128,0
Arizona,4.0,Graham,4009.0,2001,2001.0,Mar,3,64.2243,79.0182,1
Arizona,4.0,Graham,4009.0,2001,2001.0,Apr,4,70.506,81.1452,1
Arizona,4.0,Graham,4009.0,2001,2001.0,May,5,84.1813,84.7117,0
Arizona,4.0,Graham,4009.0,2001,2001.0,Jun,6,91.6039,88.2952,1
Arizona,4.0,Graham,4009.0,2001,2001.0,Jul,7,91.589,89.2938,0
Arizona,4.0,Graham,4009.0,2001,2001.0,Aug,8,90.1593,88.601,0
Arizona,4.0,Graham,4009.0,2001,2001.0,Sep,9,87.8269,85.7183,0
Arizona,4.0,Graham,4009.0,2001,2001.0,Oct,10,77.7643,81.064,0
Arizona,4.0,Graham,4009.0,2001,2001.0,Nov,11,65.4723,80.0327,0
Arizona,4.0,Graham,4009.0,2002,2002.0,Mar,3,64.1192,79.8256,0
Arizona,4.0,Graham,4009.0,2002,2002.0,Apr,4,77.1831,81.3129,0
Arizona,4.0,Graham,4009.0,2002,2002.0,May,5,82.4253,83.7095,2
Arizona,4.0,Graham,4009.0,2002,2002.0,Jun,6,94.5755,90.1466,0
Arizona,4.0,Graham,4009.0,2002,2002.0,Jul,7,93.2097,90.3296,0
Arizona,4.0,Graham,4009.0,2002,2002.0,Aug,8,92.0084,89.421,0
Arizona,4.0,Graham,4009.0,2002,2002.0,Sep,9,86.2677,85.5133,1
Arizona,4.0,Graham,4009.0,2002,2002.0,Oct,10,72.5742,80.6676,0
Arizona,4.0,Graham,4009.0,2003,2003.0,Mar,3,62.1554,78.7469,0
Arizona,4.0,Graham,4009.0,2003,2003.0,Apr,4,69.5687,79.4548,0
Arizona,4.0,Graham,4009.0,2003,2003.0,May,5,83.2994,85.564,0
Arizona,4.0,Graham,4009.0,2003,2003.0,Jun,6,91.1949,87.5716,0
Arizona,4.0,Graham,4009.0,2003,2003.0,Jul,7,96.9619,93.4316,1
Arizona,4.0,Graham,4009.0,2003,2003.0,Aug,8,92.2207,90.1602,1
Arizona,4.0,Graham,4009.0,2003,2003.0,Sep,9,87.568,86.3527,0
Arizona,4.0,Graham,4009.0,2003,2003.0,Oct,10,81.0216,82.8662,3
Arizona,4.0,Graham,4009.0,2003,2003.0,Nov,11,62.4364,78.55,0
Arizona,4.0,Graham,4009.0,2004,2004.0,Mar,3,69.7235,80.0222,1
Arizona,4.0,Graham,4009.0,2004,2004.0,Apr,4,69.673,79.9994,0
Arizona,4.0,Graham,4009.0,2004,2004.0,May,5,82.5398,82.6474,1
Arizona,4.0,Graham,4009.0,2004,2004.0,Jun,6,90.0142,86.7145,4
Arizona,4.0,Graham,4009.0,2004,2004.0,Jul,7,92.4507,89.4899,1
Arizona,4.0,Graham,4009.0,2004,2004.0,Aug,8,88.5969,87.2334,6
Arizona,4.0,Graham,4009.0,2004,2004.0,Sep,9,83.8977,84.9689,1
Arizona,4.0,Graham,4009.0,2004,2004.0,Oct,10,72.0427,80.9691,2
Arizona,4.0,Graham,4009.0,2005,2005.0,Apr,4,70.6439,80.0114,0
Arizona,4.0,Graham,4009.0,2005,2005.0,May,5,82.0431,85.1483,0
Arizona,4.0,Graham,4009.0,2005,2005.0,Jun,6,88.9372,87.1599,2
Arizona,4.0,Graham,4009.0,2005,2005.0,Jul,7,95.0981,91.8747,1
Arizona,4.0,Graham,4009.0,2005,2005.0,Aug,8,89.2265,88.1991,2
Arizona,4.0,Graham,4009.0,2005,2005.0,Sep,9,87.2813,85.7933,3
Arizona,4.0,Graham,4009.0,2005,2005.0,Oct,10,75.7063,83.0385,4
Arizona,4.0,Graham,4009.0,2005,2005.0,Nov,11,67.031,79.4786,1
Arizona,4.0,Graham,4009.0,2006,2006.0,Feb,2,62.6783,78.4,2
Arizona,4.0,Graham,4009.0,2006,2006.0,Mar,3,60.9941,78.3,2
Arizona,4.0,Graham,4009.0,2006,2006.0,Apr,4,74.1273,80.9468,2
Arizona,4.0,Graham,4009.0,2006,2006.0,May,5,84.9637,84.185,0
Arizona,4.0,Graham,4009.0,2006,2006.0,Jun,6,93.9268,89.7861,0
Arizona,4.0,Graham,4009.0,2006,2006.0,Jul,7,92.5963,91.9059,1
Arizona,4.0,Graham,4009.0,2006,2006.0,Aug,8,86.8603,86.964,0
Arizona,4.0,Graham,4009.0,2006,2006.0,Sep,9,81.7565,83.5292,0
Arizona,4.0,Graham,4009.0,2006,2006.0,Oct,10,73.0831,83.3045,1
Arizona,4.0,Graham,4009.0,2006,2006.0,Nov,11,66.7364,79.7825,2
Arizona,4.0,Graham,4009.0,2007,2007.0,Mar,3,67.3074,80.7982,3
Arizona,4.0,Graham,4009.0,2007,2007.0,Apr,4,72.5084,80.829,1
Arizona,4.0,Graham,4009.0,2007,2007.0,May,5,82.4119,83.4023,1
Arizona,4.0,Graham,4009.0,2007,2007.0,Jun,6,91.5499,88.7924,1
Arizona,4.0,Graham,4009.0,2007,2007.0,Jul,7,93.0552,91.1064,1
Arizona,4.0,Graham,4009.0,2007,2007.0,Aug,8,89.8307,90.0755,0
Arizona,4.0,Graham,4009.0,2007,2007.0,Sep,9,85.7835,85.497,2
Arizona,4.0,Graham,4009.0,2007,2007.0,Oct,10,76.5533,82.059,2
Arizona,4.0,Graham,4009.0,2007,2007.0,Nov,11,69.8216,79.7891,0
Arizona,4.0,Graham,4009.0,2008,2008.0,Apr,4,71.7963,80.2423,0
Arizona,4.0,Graham,4009.0,2008,2008.0,May,5,77.2526,82.8679,1
Arizona,4.0,Graham,4009.0,2008,2008.0,Jun,6,91.6741,88.5045,0
Arizona,4.0,Graham,4009.0,2008,2008.0,Jul,7,89.3127,89.2384,1
Arizona,4.0,Graham,4009.0,2008,2008.0,Aug,8,88.2888,88.2864,2
Arizona,4.0,Graham,4009.0,2008,2008.0,Sep,9,84.2509,83.9824,1
Arizona,4.0,Graham,4009.0,2008,2008.0,Oct,10,76.5883,81.0263,0
Arizona,4.0,Graham,4009.0,2008,2008.0,Nov,11,65.1592,80.2656,2
Arizona,4.0,Graham,4009.0,2009,2009.0,Feb,2,60.4212,79.5783,0
Arizona,4.0,Graham,4009.0,2009,2009.0,Mar,3,66.5393,79.1815,1
Arizona,4.0,Graham,4009.0,2009,2009.0,Apr,4,70.291,80.926,0
Arizona,4.0,Graham,4009.0,2009,2009.0,May,5,84.8682,84.0349,0
Arizona,4.0,Graham,4009.0,2009,2009.0,Jun,6,87.8187,85.8888,2
Arizona,4.0,Graham,4009.0,2009,2009.0,Jul,7,97.2473,93.7872,1
Arizona,4.0,Graham,4009.0,2009,2009.0,Aug,8,94.8032,90.742,2
Arizona,4.0,Graham,4009.0,2009,2009.0,Sep,9,88.7417,86.3426,0
Arizona,4.0,Graham,4009.0,2009,2009.0,Oct,10,73.8033,81.56,2
Arizona,4.0,Graham,4009.0,2009,2009.0,Nov,11,68.118,80.032,2
Arizona,4.0,Graham,4009.0,2010,2010.0,Mar,3,60.2793,78.5333,1
Arizona,4.0,Graham,4009.0,2010,2010.0,Apr,4,69.2682,80.0335,1
Arizona,4.0,Graham,4009.0,2010,2010.0,May,5,78.616,82.5045,1
Arizona,4.0,Graham,4009.0,2010,2010.0,Jun,6,90.9874,87.971,1
Arizona,4.0,Graham,4009.0,2010,2010.0,Jul,7,92.6495,90.8919,0
Arizona,4.0,Graham,4009.0,2010,2010.0,Aug,8,90.5691,90.0166,1
Arizona,4.0,Graham,4009.0,2010,2010.0,Sep,9,88.7354,86.9823,5
Arizona,4.0,Graham,4009.0,2010,2010.0,Oct,10,76.2073,82.0943,3
Arizona,4.0,Graham,4009.0,2010,2010.0,Nov,11,61.2585,79.4464,2
Arizona,4.0,Graham,4009.0,2011,2011.0,Mar,3,68.6487,79.236,2
Arizona,4.0,Graham,4009.0,2011,2011.0,Apr,4,74.2608,80.8345,3
Arizona,4.0,Graham,4009.0,2011,2011.0,May,5,78.0696,82.6794,5
Arizona,4.0,Graham,4009.0,2011,2011.0,Jun,6,93.1188,88.9866,0
Arizona,4.0,Graham,4009.0,2011,2011.0,Jul,7,93.8392,90.911,7
Arizona,4.0,Graham,4009.0,2011,2011.0,Aug,8,94.5648,92.2866,3
Arizona,4.0,Graham,4009.0,2011,2011.0,Sep,9,87.9558,86.1753,3
Arizona,4.0,Graham,4009.0,2011,2011.0,Oct,10,77.4758,81.9031,3
Arizona,4.0,Graham,4009.0,2011,2011.0,Nov,11,61.4605,79.11,1
Arizona,4.0,Greenlee,4011.0,2000,2000.0,Apr,4,72.8123,81.4732,1
Arizona,4.0,Greenlee,4011.0,2000,2000.0,May,5,83.3348,84.7154,0
Arizona,4.0,Greenlee,4011.0,2000,2000.0,Jun,6,87.3832,86.1613,0
Arizona,4.0,Greenlee,4011.0,2000,2000.0,Jul,7,89.7629,87.662,0
Arizona,4.0,Greenlee,4011.0,2000,2000.0,Aug,8,86.3728,86.4568,0
Arizona,4.0,Greenlee,4011.0,2000,2000.0,Sep,9,85.1724,85.066,0
Arizona,4.0,Greenlee,4011.0,2000,2000.0,Oct,10,65.5504,83.3117,0
Arizona,4.0,Greenlee,4011.0,2001,2001.0,Mar,3,60.114,78.775,0
Arizona,4.0,Greenlee,4011.0,2001,2001.0,Apr,4,66.9411,80.7008,0
Arizona,4.0,Greenlee,4011.0,2001,2001.0,May,5,80.0744,83.4873,0
Arizona,4.0,Greenlee,4011.0,2001,2001.0,Jun,6,87.7725,86.4354,0
Arizona,4.0,Greenlee,4011.0,2001,2001.0,Jul,7,87.7381,86.9564,0
Arizona,4.0,Greenlee,4011.0,2001,2001.0,Aug,8,85.5053,85.8934,0
Arizona,4.0,Greenlee,4011.0,2001,2001.0,Sep,9,83.1813,83.7277,0
Arizona,4.0,Greenlee,4011.0,2001,2001.0,Oct,10,73.9138,80.3392,0
Arizona,4.0,Greenlee,4011.0,2001,2001.0,Nov,11,60.9665,79.2,0
Arizona,4.0,Greenlee,4011.0,2002,2002.0,Mar,3,60.166,79.35,0
Arizona,4.0,Greenlee,4011.0,2002,2002.0,Apr,4,73.5882,80.8895,0
Arizona,4.0,Greenlee,4011.0,2002,2002.0,May,5,78.6663,82.8748,0
Arizona,4.0,Greenlee,4011.0,2002,2002.0,Jun,6,90.8687,87.8944,0
Arizona,4.0,Greenlee,4011.0,2002,2002.0,Jul,7,89.1206,87.6014,0
Arizona,4.0,Greenlee,4011.0,2002,2002.0,Aug,8,87.6914,86.8184,0
Arizona,4.0,Greenlee,4011.0,2002,2002.0,Sep,9,81.1057,83.855,0
Arizona,4.0,Greenlee,4011.0,2002,2002.0,Oct,10,67.5979,79.8636,0
Arizona,4.0,Greenlee,4011.0,2003,2003.0,Mar,3,57.834,78.3333,0
Arizona,4.0,Greenlee,4011.0,2003,2003.0,Apr,4,66.0885,79.049,0
Arizona,4.0,Greenlee,4011.0,2003,2003.0,May,5,79.4763,84.1072,0
Arizona,4.0,Greenlee,4011.0,2003,2003.0,Jun,6,87.035,85.8204,0
Arizona,4.0,Greenlee,4011.0,2003,2003.0,Jul,7,93.1307,90.0932,0
Arizona,4.0,Greenlee,4011.0,2003,2003.0,Aug,8,87.9137,87.3348,0
Arizona,4.0,Greenlee,4011.0,2003,2003.0,Sep,9,83.0906,84.5181,0
Arizona,4.0,Greenlee,4011.0,2003,2003.0,Oct,10,76.5102,81.6995,0
Arizona,4.0,Greenlee,4011.0,2004,2004.0,Mar,3,64.9368,79.4636,0
Arizona,4.0,Greenlee,4011.0,2004,2004.0,Apr,4,65.492,79.2469,0
Arizona,4.0,Greenlee,4011.0,2004,2004.0,May,5,78.3768,81.8945,0
Arizona,4.0,Greenlee,4011.0,2004,2004.0,Jun,6,85.8712,85.0117,0
Arizona,4.0,Greenlee,4011.0,2004,2004.0,Jul,7,87.9512,86.9329,0
Arizona,4.0,Greenlee,4011.0,2004,2004.0,Aug,8,83.5096,85.2707,0
Arizona,4.0,Greenlee,4011.0,2004,2004.0,Sep,9,79.1281,83.5828,0
Arizona,4.0,Greenlee,4011.0,2004,2004.0,Oct,10,67.5309,80.2704,0
Arizona,4.0,Greenlee,4011.0,2005,2005.0,Apr,4,66.6761,79.4457,0
Arizona,4.0,Greenlee,4011.0,2005,2005.0,May,5,78.2593,84.5108,0
Arizona,4.0,Greenlee,4011.0,2005,2005.0,Jun,6,84.5836,85.762,1
Arizona,4.0,Greenlee,4011.0,2005,2005.0,Jul,7,90.7849,88.6612,0
Arizona,4.0,Greenlee,4011.0,2005,2005.0,Aug,8,84.8212,85.8932,0
Arizona,4.0,Greenlee,4011.0,2005,2005.0,Sep,9,82.9227,84.2066,0
Arizona,4.0,Greenlee,4011.0,2005,2005.0,Oct,10,71.0921,82.3635,0
Arizona,4.0,Greenlee,4011.0,2005,2005.0,Nov,11,62.7737,78.8,0
Arizona,4.0,Greenlee,4011.0,2006,2006.0,Apr,4,70.6296,80.725,1
Arizona,4.0,Greenlee,4011.0,2006,2006.0,May,5,80.8873,83.1823,0
Arizona,4.0,Greenlee,4011.0,2006,2006.0,Jun,6,89.3575,87.2535,0
Arizona,4.0,Greenlee,4011.0,2006,2006.0,Jul,7,87.6838,88.4467,0
Arizona,4.0,Greenlee,4011.0,2006,2006.0,Aug,8,81.5735,84.7691,0
Arizona,4.0,Greenlee,4011.0,2006,2006.0,Sep,9,76.8976,82.3212,0
Arizona,4.0,Greenlee,4011.0,2006,2006.0,Oct,10,68.4422,82.4216,0
Arizona,4.0,Greenlee,4011.0,2006,2006.0,Nov,11,62.1582,78.9333,0
Arizona,4.0,Greenlee,4011.0,2007,2007.0,Mar,3,62.8962,80.148,0
Arizona,4.0,Greenlee,4011.0,2007,2007.0,Apr,4,68.3805,80.3813,0
Arizona,4.0,Greenlee,4011.0,2007,2007.0,May,5,77.3847,82.1453,0
Arizona,4.0,Greenlee,4011.0,2007,2007.0,Jun,6,87.2897,86.7483,0
Arizona,4.0,Greenlee,4011.0,2007,2007.0,Jul,7,88.7715,88.1629,0
Arizona,4.0,Greenlee,4011.0,2007,2007.0,Aug,8,85.5215,87.3706,1
Arizona,4.0,Greenlee,4011.0,2007,2007.0,Sep,9,80.8806,83.831,1
Arizona,4.0,Greenlee,4011.0,2007,2007.0,Oct,10,72.0736,81.7251,0
Arizona,4.0,Greenlee,4011.0,2007,2007.0,Nov,11,65.2046,78.8687,0
Arizona,4.0,Greenlee,4011.0,2008,2008.0,Apr,4,67.3145,79.9984,0
Arizona,4.0,Greenlee,4011.0,2008,2008.0,May,5,73.4962,82.5211,0
Arizona,4.0,Greenlee,4011.0,2008,2008.0,Jun,6,87.0981,86.3959,0
Arizona,4.0,Greenlee,4011.0,2008,2008.0,Jul,7,84.54,86.7155,0
Arizona,4.0,Greenlee,4011.0,2008,2008.0,Aug,8,83.9587,86.1192,0
Arizona,4.0,Greenlee,4011.0,2008,2008.0,Sep,9,79.2749,82.6763,0
Arizona,4.0,Greenlee,4011.0,2008,2008.0,Oct,10,71.5148,80.2966,0
Arizona,4.0,Greenlee,4011.0,2008,2008.0,Nov,11,60.8266,78.975,0
Arizona,4.0,Greenlee,4011.0,2009,2009.0,Feb,2,55.9456,78.5333,0
Arizona,4.0,Greenlee,4011.0,2009,2009.0,Mar,3,62.4786,78.7929,0
Arizona,4.0,Greenlee,4011.0,2009,2009.0,Apr,4,66.3819,80.337,0
Arizona,4.0,Greenlee,4011.0,2009,2009.0,May,5,81.0422,82.9152,1
Arizona,4.0,Greenlee,4011.0,2009,2009.0,Jun,6,83.8127,84.6937,0
Arizona,4.0,Greenlee,4011.0,2009,2009.0,Jul,7,93.0641,89.8724,0
Arizona,4.0,Greenlee,4011.0,2009,2009.0,Aug,8,90.4107,87.773,0
Arizona,4.0,Greenlee,4011.0,2009,2009.0,Sep,9,84.2612,84.5291,0
Arizona,4.0,Greenlee,4011.0,2009,2009.0,Oct,10,69.6932,80.8423,0
Arizona,4.0,Greenlee,4011.0,2009,2009.0,Nov,11,63.5086,78.6857,0
Arizona,4.0,Greenlee,4011.0,2010,2010.0,Apr,4,65.7213,79.764,0
Arizona,4.0,Greenlee,4011.0,2010,2010.0,May,5,75.1047,82.209,0
Arizona,4.0,Greenlee,4011.0,2010,2010.0,Jun,6,87.3692,86.457,0
Arizona,4.0,Greenlee,4011.0,2010,2010.0,Jul,7,88.1902,87.952,0
Arizona,4.0,Greenlee,4011.0,2010,2010.0,Aug,8,86.2569,87.0934,0
Arizona,4.0,Greenlee,4011.0,2010,2010.0,Sep,9,84.5981,84.9387,0
Arizona,4.0,Greenlee,4011.0,2010,2010.0,Oct,10,72.1749,81.5208,0
Arizona,4.0,Greenlee,4011.0,2011,2011.0,Mar,3,64.8166,78.8143,0
Arizona,4.0,Greenlee,4011.0,2011,2011.0,Apr,4,70.6087,80.3368,0
Arizona,4.0,Greenlee,4011.0,2011,2011.0,May,5,74.244,81.9538,0
Arizona,4.0,Greenlee,4011.0,2011,2011.0,Jun,6,89.3466,87.1112,0
Arizona,4.0,Greenlee,4011.0,2011,2011.0,Jul,7,89.7526,88.0146,0
Arizona,4.0,Greenlee,4011.0,2011,2011.0,Aug,8,89.6125,88.6169,0
Arizona,4.0,Greenlee,4011.0,2011,2011.0,Sep,9,83.1651,84.2254,0
Arizona,4.0,Greenlee,4011.0,2011,2011.0,Oct,10,72.8562,80.9163,1
Arizona,4.0,La Paz,4012.0,2000,2000.0,Jan,1,66.6314,79.8721,0
Arizona,4.0,La Paz,4012.0,2000,2000.0,Mar,3,71.503,79.9857,1
Arizona,4.0,La Paz,4012.0,2000,2000.0,Apr,4,84.6058,84.4218,0
Arizona,4.0,La Paz,4012.0,2000,2000.0,May,5,93.7572,90.3788,0
Arizona,4.0,La Paz,4012.0,2000,2000.0,Jun,6,100.1801,96.3226,0
Arizona,4.0,La Paz,4012.0,2000,2000.0,Jul,7,104.0249,99.6979,0
Arizona,4.0,La Paz,4012.0,2000,2000.0,Aug,8,100.9294,99.8171,0
Arizona,4.0,La Paz,4012.0,2000,2000.0,Sep,9,96.263,93.4992,0
Arizona,4.0,La Paz,4012.0,2000,2000.0,Oct,10,80.2691,85.9698,0
Arizona,4.0,La Paz,4012.0,2001,2001.0,Mar,3,72.8436,80.9068,0
Arizona,4.0,La Paz,4012.0,2001,2001.0,Apr,4,78.5868,84.9961,1
Arizona,4.0,La Paz,4012.0,2001,2001.0,May,5,95.8611,92.1502,1
Arizona,4.0,La Paz,4012.0,2001,2001.0,Jun,6,101.0434,96.0825,0
Arizona,4.0,La Paz,4012.0,2001,2001.0,Jul,7,101.6282,98.4679,1
Arizona,4.0,La Paz,4012.0,2001,2001.0,Aug,8,102.3424,101.0385,1
Arizona,4.0,La Paz,4012.0,2001,2001.0,Sep,9,98.4099,95.846,0
Arizona,4.0,La Paz,4012.0,2001,2001.0,Oct,10,87.3425,84.6192,0
Arizona,4.0,La Paz,4012.0,2001,2001.0,Nov,11,74.6376,81.0063,1
Arizona,4.0,La Paz,4012.0,2002,2002.0,Feb,2,69.8837,79.3124,1
Arizona,4.0,La Paz,4012.0,2002,2002.0,Mar,3,71.9822,81.2275,0
Arizona,4.0,La Paz,4012.0,2002,2002.0,Apr,4,83.1049,83.796,0
Arizona,4.0,La Paz,4012.0,2002,2002.0,May,5,89.1658,86.5254,1
Arizona,4.0,La Paz,4012.0,2002,2002.0,Jun,6,100.9277,95.369,1
Arizona,4.0,La Paz,4012.0,2002,2002.0,Jul,7,103.4719,100.1794,0
Arizona,4.0,La Paz,4012.0,2002,2002.0,Aug,8,102.7915,99.0812,0
Arizona,4.0,La Paz,4012.0,2002,2002.0,Sep,9,97.1633,94.0187,0
Arizona,4.0,La Paz,4012.0,2002,2002.0,Oct,10,82.1051,84.6108,0
Arizona,4.0,La Paz,4012.0,2002,2002.0,Nov,11,73.8491,78.8747,1
Arizona,4.0,La Paz,4012.0,2003,2003.0,Jan,1,69.3368,79.3029,3
Arizona,4.0,La Paz,4012.0,2003,2003.0,Feb,2,64.5237,79.2941,0
Arizona,4.0,La Paz,4012.0,2003,2003.0,Mar,3,72.3129,80.2648,0
Arizona,4.0,La Paz,4012.0,2003,2003.0,Apr,4,76.0905,80.8693,1
Arizona,4.0,La Paz,4012.0,2003,2003.0,May,5,91.1858,90.5798,0
Arizona,4.0,La Paz,4012.0,2003,2003.0,Jun,6,98.9273,93.6899,0
Arizona,4.0,La Paz,4012.0,2003,2003.0,Jul,7,106.1287,102.7707,0
Arizona,4.0,La Paz,4012.0,2003,2003.0,Aug,8,101.6596,100.5058,0
Arizona,4.0,La Paz,4012.0,2003,2003.0,Sep,9,98.0823,95.8352,1
Arizona,4.0,La Paz,4012.0,2003,2003.0,Oct,10,90.9064,88.646,0
Arizona,4.0,La Paz,4012.0,2003,2003.0,Nov,11,67.6972,78.985,1
Arizona,4.0,La Paz,4012.0,2004,2004.0,Feb,2,62.4494,78.6375,0
Arizona,4.0,La Paz,4012.0,2004,2004.0,Mar,3,81.525,83.0667,0
Arizona,4.0,La Paz,4012.0,2004,2004.0,Apr,4,80.3382,82.8245,0
Arizona,4.0,La Paz,4012.0,2004,2004.0,May,5,91.895,87.631,0
Arizona,4.0,La Paz,4012.0,2004,2004.0,Jun,6,98.5222,93.4484,1
Arizona,4.0,La Paz,4012.0,2004,2004.0,Jul,7,103.5778,100.0989,1
Arizona,4.0,La Paz,4012.0,2004,2004.0,Aug,8,101.5954,98.3005,0
Arizona,4.0,La Paz,4012.0,2004,2004.0,Sep,9,95.04,92.1621,1
