State,State Code,County,County Code,Year,Year Code,Month,Month Code,Avg Fine Particulate Matter (µg/m³),Cases
Arizona,4.0,Santa Cruz,4023.0,2003,2003.0,Aug,8,9.6764,1
Arizona,4.0,Santa Cruz,4023.0,2003,2003.0,Sep,9,10.7436,0
Arizona,4.0,Santa Cruz,4023.0,2003,2003.0,Oct,10,13.6473,2
Arizona,4.0,Santa Cruz,4023.0,2003,2003.0,Nov,11,10.5105,0
Arizona,4.0,Santa Cruz,4023.0,2003,2003.0,Dec,12,12.7484,1
Arizona,4.0,Santa Cruz,4023.0,2004,2004.0,Jan,1,11.6505,2
Arizona,4.0,Santa Cruz,4023.0,2004,2004.0,Feb,2,10.464,0
Arizona,4.0,Santa Cruz,4023.0,2004,2004.0,Mar,3,12.9195,0
Arizona,4.0,Santa Cruz,4023.0,2004,2004.0,Apr,4,9.2213,1
Arizona,4.0,Santa Cruz,4023.0,2004,2004.0,May,5,9.7061,0
Arizona,4.0,Santa Cruz,4023.0,2004,2004.0,Jun,6,10.3011,0
Arizona,4.0,Santa Cruz,4023.0,2004,2004.0,Jul,7,9.7089,0
Arizona,4.0,Santa Cruz,4023.0,2004,2004.0,Aug,8,9.8917,1
Arizona,4.0,Santa Cruz,4023.0,2004,2004.0,Sep,9,11.5196,1
Arizona,4.0,Santa Cruz,4023.0,2004,2004.0,Oct,10,9.0209,0
Arizona,4.0,Santa Cruz,4023.0,2004,2004.0,Nov,11,8.0752,1
Arizona,4.0,Santa Cruz,4023.0,2004,2004.0,Dec,12,10.0974,1
Arizona,4.0,Santa Cruz,4023.0,2005,2005.0,Jan,1,8.552,0
Arizona,4.0,Santa Cruz,4023.0,2005,2005.0,Feb,2,6.9579,0
Arizona,4.0,Santa Cruz,4023.0,2005,2005.0,Mar,3,8.9255,0
Arizona,4.0,Santa Cruz,4023.0,2005,2005.0,Apr,4,9.8015,0
Arizona,4.0,Santa Cruz,4023.0,2005,2005.0,May,5,10.6162,0
Arizona,4.0,Santa Cruz,4023.0,2005,2005.0,Jun,6,11.9999,0
Arizona,4.0,Santa Cruz,4023.0,2005,2005.0,Jul,7,11.0076,0
Arizona,4.0,Santa Cruz,4023.0,2005,2005.0,Aug,8,10.4579,0
Arizona,4.0,Santa Cruz,4023.0,2005,2005.0,Sep,9,10.5967,1
Arizona,4.0,Santa Cruz,4023.0,2005,2005.0,Oct,10,11.3681,0
Arizona,4.0,Santa Cruz,4023.0,2005,2005.0,Nov,11,11.6381,1
Arizona,4.0,Santa Cruz,4023.0,2005,2005.0,Dec,12,12.8619,0
Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Jan,1,11.6101,0
Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Feb,2,10.8791,0
Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Mar,3,8.378,0
Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Apr,4,8.7077,0
Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,May,5,10.5866,1
Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Jun,6,11.6933,3
Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Jul,7,8.5585,0
Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Aug,8,8.3646,1
Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Sep,9,7.1244,1
Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Oct,10,8.0499,0
Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Nov,11,10.3651,0
Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Dec,12,10.9539,0
Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Jan,1,9.2877,0
Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Feb,2,11.1358,1
Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Mar,3,9.0604,0
Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Apr,4,8.743,1
Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,May,5,8.3744,2
Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Jun,6,12.0817,0
Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Jul,7,10.928,2
Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Aug,8,12.057,0
Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Sep,9,11.1388,0
Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Oct,10,12.1041,1
Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Nov,11,14.897,0
Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Dec,12,11.8329,0
Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Jan,1,10.1965,1
Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Feb,2,11.041,1
Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Mar,3,12.2421,0
Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Apr,4,12.6662,1
Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,May,5,11.4204,1
Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Jun,6,11.2964,1
Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Jul,7,15.0008,0
Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Aug,8,12.3827,0
Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Sep,9,14.3365,0
Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Oct,10,13.8379,0
Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Nov,11,12.5339,0
Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Dec,12,10.6207,1
Arizona,4.0,Santa Cruz,4023.0,2009,2009.0,Jan,1,16.2061,1
Arizona,4.0,Santa Cruz,4023.0,2009,2009.0,Feb,2,10.7356,0
Arizona,4.0,Santa Cruz,4023.0,2009,2009.0,Mar,3,13.1104,0
Arizona,4.0,Santa Cruz,4023.0,2009,2009.0,Apr,4,11.5996,0
Arizona,4.0,Santa Cruz,4023.0,2009,2009.0,May,5,13.2818,1
Arizona,4.0,Santa Cruz,4023.0,2009,2009.0,Jun,6,12.7238,0
Arizona,4.0,Santa Cruz,4023.0,2009,2009.0,Jul,7,14.5397,2
Arizona,4.0,Santa Cruz,4023.0,2009,2009.0,Aug,8,14.1915,2
Arizona,4.0,Santa Cruz,4023.0,2009,2009.0,Sep,9,12.96,1
Arizona,4.0,Santa Cruz,4023.0,2009,2009.0,Oct,10,10.4555,1
Arizona,4.0,Santa Cruz,4023.0,2009,2009.0,Nov,11,15.3021,5
Arizona,4.0,Santa Cruz,4023.0,2009,2009.0,Dec,12,12.8563,1
Arizona,4.0,Santa Cruz,4023.0,2010,2010.0,Jan,1,13.9116,2
Arizona,4.0,Santa Cruz,4023.0,2010,2010.0,Feb,2,10.2277,0
Arizona,4.0,Santa Cruz,4023.0,2010,2010.0,Mar,3,10.7177,3
Arizona,4.0,Santa Cruz,4023.0,2010,2010.0,Apr,4,10.4751,0
Arizona,4.0,Santa Cruz,4023.0,2010,2010.0,May,5,8.4598,1
Arizona,4.0,Santa Cruz,4023.0,2010,2010.0,Jun,6,9.8679,2
Arizona,4.0,Santa Cruz,4023.0,2010,2010.0,Jul,7,8.6116,2
Arizona,4.0,Santa Cruz,4023.0,2010,2010.0,Aug,8,8.3544,1
Arizona,4.0,Santa Cruz,4023.0,2010,2010.0,Sep,9,8.1677,0
Arizona,4.0,Santa Cruz,4023.0,2010,2010.0,Oct,10,7.9947,0
Arizona,4.0,Santa Cruz,4023.0,2010,2010.0,Nov,11,10.4144,2
Arizona,4.0,Santa Cruz,4023.0,2010,2010.0,Dec,12,14.2195,1
Arizona,4.0,Santa Cruz,4023.0,2011,2011.0,Jan,1,15.0705,0
Arizona,4.0,Santa Cruz,4023.0,2011,2011.0,Feb,2,9.5685,1
Arizona,4.0,Santa Cruz,4023.0,2011,2011.0,Mar,3,9.2152,5
Arizona,4.0,Santa Cruz,4023.0,2011,2011.0,Apr,4,7.6161,0
Arizona,4.0,Santa Cruz,4023.0,2011,2011.0,May,5,7.7014,1
Arizona,4.0,Santa Cruz,4023.0,2011,2011.0,Jun,6,9.4981,1
Arizona,4.0,Santa Cruz,4023.0,2011,2011.0,Jul,7,8.3599,3
Arizona,4.0,Santa Cruz,4023.0,2011,2011.0,Aug,8,8.1955,3
Arizona,4.0,Santa Cruz,4023.0,2011,2011.0,Sep,9,7.7843,2
Arizona,4.0,Santa Cruz,4023.0,2011,2011.0,Oct,10,8.1872,2
Arizona,4.0,Santa Cruz,4023.0,2011,2011.0,Nov,11,7.8205,1
Arizona,4.0,Santa Cruz,4023.0,2011,2011.0,Dec,12,12.6743,1
Arizona,4.0,Yavapai,4025.0,2003,2003.0,Jan,1,19.0355,0
Arizona,4.0,Yavapai,4025.0,2003,2003.0,Feb,2,12.1747,0
Arizona,4.0,Yavapai,4025.0,2003,2003.0,Mar,3,13.4086,1
Arizona,4.0,Yavapai,4025.0,2003,2003.0,Apr,4,7.8803,3
Arizona,4.0,Yavapai,4025.0,2003,2003.0,May,5,14.7112,2
Arizona,4.0,Yavapai,4025.0,2003,2003.0,Jun,6,12.7001,1
Arizona,4.0,Yavapai,4025.0,2003,2003.0,Jul,7,14.4289,1
Arizona,4.0,Yavapai,4025.0,2003,2003.0,Aug,8,10.8135,2
Arizona,4.0,Yavapai,4025.0,2003,2003.0,Sep,9,14.0113,2
Arizona,4.0,Yavapai,4025.0,2003,2003.0,Oct,10,16.4923,3
Arizona,4.0,Yavapai,4025.0,2003,2003.0,Nov,11,12.2883,5
Arizona,4.0,Yavapai,4025.0,2003,2003.0,Dec,12,15.9448,3
Arizona,4.0,Yavapai,4025.0,2004,2004.0,Jan,1,16.4583,0
Arizona,4.0,Yavapai,4025.0,2004,2004.0,Feb,2,12.5939,1
Arizona,4.0,Yavapai,4025.0,2004,2004.0,Mar,3,15.1016,0
Arizona,4.0,Yavapai,4025.0,2004,2004.0,Apr,4,10.5145,2
Arizona,4.0,Yavapai,4025.0,2004,2004.0,May,5,10.4425,1
Arizona,4.0,Yavapai,4025.0,2004,2004.0,Jun,6,12.6433,3
Arizona,4.0,Yavapai,4025.0,2004,2004.0,Jul,7,12.7792,3
Arizona,4.0,Yavapai,4025.0,2004,2004.0,Aug,8,11.1361,3
Arizona,4.0,Yavapai,4025.0,2004,2004.0,Sep,9,11.9067,1
Arizona,4.0,Yavapai,4025.0,2004,2004.0,Oct,10,10.2701,2
Arizona,4.0,Yavapai,4025.0,2004,2004.0,Nov,11,11.8287,5
Arizona,4.0,Yavapai,4025.0,2004,2004.0,Dec,12,14.6895,1
Arizona,4.0,Yavapai,4025.0,2005,2005.0,Jan,1,11.5986,0
Arizona,4.0,Yavapai,4025.0,2005,2005.0,Feb,2,9.2575,3
Arizona,4.0,Yavapai,4025.0,2005,2005.0,Mar,3,9.7381,1
Arizona,4.0,Yavapai,4025.0,2005,2005.0,Apr,4,9.585,3
Arizona,4.0,Yavapai,4025.0,2005,2005.0,May,5,9.7348,2
Arizona,4.0,Yavapai,4025.0,2005,2005.0,Jun,6,12.5422,1
Arizona,4.0,Yavapai,4025.0,2005,2005.0,Jul,7,13.919,3
Arizona,4.0,Yavapai,4025.0,2005,2005.0,Aug,8,11.7582,3
Arizona,4.0,Yavapai,4025.0,2005,2005.0,Sep,9,11.6236,0
Arizona,4.0,Yavapai,4025.0,2005,2005.0,Oct,10,12.5042,6
Arizona,4.0,Yavapai,4025.0,2005,2005.0,Nov,11,13.4012,2
Arizona,4.0,Yavapai,4025.0,2005,2005.0,Dec,12,17.3263,1
Arizona,4.0,Yavapai,4025.0,2006,2006.0,Jan,1,12.8668,0
Arizona,4.0,Yavapai,4025.0,2006,2006.0,Feb,2,14.1889,1
Arizona,4.0,Yavapai,4025.0,2006,2006.0,Mar,3,9.4475,4
Arizona,4.0,Yavapai,4025.0,2006,2006.0,Apr,4,7.4798,5
Arizona,4.0,Yavapai,4025.0,2006,2006.0,May,5,9.8947,6
Arizona,4.0,Yavapai,4025.0,2006,2006.0,Jun,6,11.2284,2
Arizona,4.0,Yavapai,4025.0,2006,2006.0,Jul,7,10.7687,2
Arizona,4.0,Yavapai,4025.0,2006,2006.0,Aug,8,9.2256,3
Arizona,4.0,Yavapai,4025.0,2006,2006.0,Sep,9,9.4571,1
Arizona,4.0,Yavapai,4025.0,2006,2006.0,Oct,10,8.95,0
Arizona,4.0,Yavapai,4025.0,2006,2006.0,Nov,11,12.2747,1
Arizona,4.0,Yavapai,4025.0,2006,2006.0,Dec,12,15.6841,4
Arizona,4.0,Yavapai,4025.0,2007,2007.0,Jan,1,14.8079,0
Arizona,4.0,Yavapai,4025.0,2007,2007.0,Feb,2,11.4017,3
Arizona,4.0,Yavapai,4025.0,2007,2007.0,Mar,3,9.2715,2
Arizona,4.0,Yavapai,4025.0,2007,2007.0,Apr,4,8.6478,3
Arizona,4.0,Yavapai,4025.0,2007,2007.0,May,5,8.2788,0
Arizona,4.0,Yavapai,4025.0,2007,2007.0,Jun,6,9.5451,1
Arizona,4.0,Yavapai,4025.0,2007,2007.0,Jul,7,9.6245,5
Arizona,4.0,Yavapai,4025.0,2007,2007.0,Aug,8,10.573,2
Arizona,4.0,Yavapai,4025.0,2007,2007.0,Sep,9,8.9411,3
Arizona,4.0,Yavapai,4025.0,2007,2007.0,Oct,10,11.479,4
Arizona,4.0,Yavapai,4025.0,2007,2007.0,Nov,11,14.1871,2
Arizona,4.0,Yavapai,4025.0,2007,2007.0,Dec,12,12.7377,1
Arizona,4.0,Yavapai,4025.0,2008,2008.0,Jan,1,10.48,1
Arizona,4.0,Yavapai,4025.0,2008,2008.0,Feb,2,11.2712,0
Arizona,4.0,Yavapai,4025.0,2008,2008.0,Mar,3,10.4792,2
Arizona,4.0,Yavapai,4025.0,2008,2008.0,Apr,4,10.8857,1
Arizona,4.0,Yavapai,4025.0,2008,2008.0,May,5,10.4429,1
Arizona,4.0,Yavapai,4025.0,2008,2008.0,Jun,6,11.0279,3
Arizona,4.0,Yavapai,4025.0,2008,2008.0,Jul,7,15.0629,2
Arizona,4.0,Yavapai,4025.0,2008,2008.0,Aug,8,12.3849,3
Arizona,4.0,Yavapai,4025.0,2008,2008.0,Sep,9,13.9086,1
Arizona,4.0,Yavapai,4025.0,2008,2008.0,Oct,10,13.3089,3
Arizona,4.0,Yavapai,4025.0,2008,2008.0,Nov,11,12.8251,1
Arizona,4.0,Yavapai,4025.0,2008,2008.0,Dec,12,14.4906,5
Arizona,4.0,Yavapai,4025.0,2009,2009.0,Jan,1,18.3467,1
Arizona,4.0,Yavapai,4025.0,2009,2009.0,Feb,2,10.4555,4
Arizona,4.0,Yavapai,4025.0,2009,2009.0,Mar,3,11.749,3
Arizona,4.0,Yavapai,4025.0,2009,2009.0,Apr,4,10.8211,4
Arizona,4.0,Yavapai,4025.0,2009,2009.0,May,5,13.6618,2
Arizona,4.0,Yavapai,4025.0,2009,2009.0,Jun,6,12.3498,3
Arizona,4.0,Yavapai,4025.0,2009,2009.0,Jul,7,15.2113,5
Arizona,4.0,Yavapai,4025.0,2009,2009.0,Aug,8,14.3956,5
Arizona,4.0,Yavapai,4025.0,2009,2009.0,Sep,9,13.3232,6
Arizona,4.0,Yavapai,4025.0,2009,2009.0,Oct,10,11.3092,7
Arizona,4.0,Yavapai,4025.0,2009,2009.0,Nov,11,17.5873,6
Arizona,4.0,Yavapai,4025.0,2009,2009.0,Dec,12,17.7969,4
Arizona,4.0,Yavapai,4025.0,2010,2010.0,Jan,1,15.1062,6
Arizona,4.0,Yavapai,4025.0,2010,2010.0,Feb,2,10.2357,3
Arizona,4.0,Yavapai,4025.0,2010,2010.0,Mar,3,10.5498,3
Arizona,4.0,Yavapai,4025.0,2010,2010.0,Apr,4,9.24,5
Arizona,4.0,Yavapai,4025.0,2010,2010.0,May,5,6.9045,2
Arizona,4.0,Yavapai,4025.0,2010,2010.0,Jun,6,8.3315,4
Arizona,4.0,Yavapai,4025.0,2010,2010.0,Jul,7,8.6747,1
Arizona,4.0,Yavapai,4025.0,2010,2010.0,Aug,8,7.9571,0
Arizona,4.0,Yavapai,4025.0,2010,2010.0,Sep,9,8.6447,1
Arizona,4.0,Yavapai,4025.0,2010,2010.0,Oct,10,8.1808,4
Arizona,4.0,Yavapai,4025.0,2010,2010.0,Nov,11,10.6056,4
Arizona,4.0,Yavapai,4025.0,2010,2010.0,Dec,12,14.3418,6
Arizona,4.0,Yavapai,4025.0,2011,2011.0,Jan,1,16.8485,4
Arizona,4.0,Yavapai,4025.0,2011,2011.0,Feb,2,10.9439,3
Arizona,4.0,Yavapai,4025.0,2011,2011.0,Mar,3,9.3821,4
Arizona,4.0,Yavapai,4025.0,2011,2011.0,Apr,4,7.1411,5
Arizona,4.0,Yavapai,4025.0,2011,2011.0,May,5,7.9433,6
Arizona,4.0,Yavapai,4025.0,2011,2011.0,Jun,6,9.0548,9
Arizona,4.0,Yavapai,4025.0,2011,2011.0,Jul,7,10.9177,5
Arizona,4.0,Yavapai,4025.0,2011,2011.0,Aug,8,10.2811,6
Arizona,4.0,Yavapai,4025.0,2011,2011.0,Sep,9,10.1549,3
Arizona,4.0,Yavapai,4025.0,2011,2011.0,Oct,10,9.724,4
Arizona,4.0,Yavapai,4025.0,2011,2011.0,Nov,11,9.9498,6
Arizona,4.0,Yavapai,4025.0,2011,2011.0,Dec,12,15.8181,4
Arizona,4.0,Yuma,4027.0,2003,2003.0,Jan,1,16.9789,1
Arizona,4.0,Yuma,4027.0,2003,2003.0,Feb,2,10.3448,1
Arizona,4.0,Yuma,4027.0,2003,2003.0,Mar,3,12.4387,3
Arizona,4.0,Yuma,4027.0,2003,2003.0,Apr,4,7.4986,0
Arizona,4.0,Yuma,4027.0,2003,2003.0,May,5,14.6912,1
Arizona,4.0,Yuma,4027.0,2003,2003.0,Jun,6,13.349,0
Arizona,4.0,Yuma,4027.0,2003,2003.0,Jul,7,14.5339,0
Arizona,4.0,Yuma,4027.0,2003,2003.0,Aug,8,10.1953,0
Arizona,4.0,Yuma,4027.0,2003,2003.0,Sep,9,13.6103,2
Arizona,4.0,Yuma,4027.0,2003,2003.0,Oct,10,16.9086,0
Arizona,4.0,Yuma,4027.0,2003,2003.0,Nov,11,12.468,0
Arizona,4.0,Yuma,4027.0,2003,2003.0,Dec,12,14.9388,3
Arizona,4.0,Yuma,4027.0,2004,2004.0,Jan,1,14.7496,1
Arizona,4.0,Yuma,4027.0,2004,2004.0,Feb,2,11.0058,1
Arizona,4.0,Yuma,4027.0,2004,2004.0,Mar,3,12.8398,2
Arizona,4.0,Yuma,4027.0,2004,2004.0,Apr,4,9.7673,2
Arizona,4.0,Yuma,4027.0,2004,2004.0,May,5,10.4325,1
Arizona,4.0,Yuma,4027.0,2004,2004.0,Jun,6,13.0191,0
Arizona,4.0,Yuma,4027.0,2004,2004.0,Jul,7,10.6489,1
Arizona,4.0,Yuma,4027.0,2004,2004.0,Aug,8,9.6982,1
Arizona,4.0,Yuma,4027.0,2004,2004.0,Sep,9,10.9437,1
Arizona,4.0,Yuma,4027.0,2004,2004.0,Oct,10,10.4641,0
Arizona,4.0,Yuma,4027.0,2004,2004.0,Nov,11,11.7462,1
Arizona,4.0,Yuma,4027.0,2004,2004.0,Dec,12,14.2009,2
Arizona,4.0,Yuma,4027.0,2005,2005.0,Jan,1,10.0946,1
Arizona,4.0,Yuma,4027.0,2005,2005.0,Feb,2,7.9531,1
Arizona,4.0,Yuma,4027.0,2005,2005.0,Mar,3,9.4882,2
Arizona,4.0,Yuma,4027.0,2005,2005.0,Apr,4,10.1502,1
Arizona,4.0,Yuma,4027.0,2005,2005.0,May,5,10.7104,2
Arizona,4.0,Yuma,4027.0,2005,2005.0,Jun,6,11.9624,3
Arizona,4.0,Yuma,4027.0,2005,2005.0,Jul,7,13.3106,2
Arizona,4.0,Yuma,4027.0,2005,2005.0,Aug,8,11.3282,0
Arizona,4.0,Yuma,4027.0,2005,2005.0,Sep,9,12.0729,0
Arizona,4.0,Yuma,4027.0,2005,2005.0,Oct,10,13.0619,1
Arizona,4.0,Yuma,4027.0,2005,2005.0,Nov,11,13.95,0
Arizona,4.0,Yuma,4027.0,2005,2005.0,Dec,12,17.3237,2
Arizona,4.0,Yuma,4027.0,2006,2006.0,Jan,1,13.3965,3
Arizona,4.0,Yuma,4027.0,2006,2006.0,Feb,2,12.8408,2
Arizona,4.0,Yuma,4027.0,2006,2006.0,Mar,3,8.0871,4
Arizona,4.0,Yuma,4027.0,2006,2006.0,Apr,4,7.5015,2
Arizona,4.0,Yuma,4027.0,2006,2006.0,May,5,9.3062,0
Arizona,4.0,Yuma,4027.0,2006,2006.0,Jun,6,10.8509,3
Arizona,4.0,Yuma,4027.0,2006,2006.0,Jul,7,9.7742,2
Arizona,4.0,Yuma,4027.0,2006,2006.0,Aug,8,8.4901,0
Arizona,4.0,Yuma,4027.0,2006,2006.0,Sep,9,9.3826,4
Arizona,4.0,Yuma,4027.0,2006,2006.0,Oct,10,8.7323,2
Arizona,4.0,Yuma,4027.0,2006,2006.0,Nov,11,12.7026,2
Arizona,4.0,Yuma,4027.0,2006,2006.0,Dec,12,15.4011,3
Arizona,4.0,Yuma,4027.0,2007,2007.0,Jan,1,12.0817,0
Arizona,4.0,Yuma,4027.0,2007,2007.0,Feb,2,10.8054,1
Arizona,4.0,Yuma,4027.0,2007,2007.0,Mar,3,8.3958,4
Arizona,4.0,Yuma,4027.0,2007,2007.0,Apr,4,8.0304,1
Arizona,4.0,Yuma,4027.0,2007,2007.0,May,5,8.2051,1
Arizona,4.0,Yuma,4027.0,2007,2007.0,Jun,6,10.6809,1
Arizona,4.0,Yuma,4027.0,2007,2007.0,Jul,7,9.7059,0
Arizona,4.0,Yuma,4027.0,2007,2007.0,Aug,8,10.734,1
Arizona,4.0,Yuma,4027.0,2007,2007.0,Sep,9,8.9391,0
Arizona,4.0,Yuma,4027.0,2007,2007.0,Oct,10,12.9215,3
Arizona,4.0,Yuma,4027.0,2007,2007.0,Nov,11,15.3585,1
Arizona,4.0,Yuma,4027.0,2007,2007.0,Dec,12,13.3018,0
Arizona,4.0,Yuma,4027.0,2008,2008.0,Jan,1,9.7999,0
Arizona,4.0,Yuma,4027.0,2008,2008.0,Feb,2,9.7014,2
Arizona,4.0,Yuma,4027.0,2008,2008.0,Mar,3,10.1861,0
Arizona,4.0,Yuma,4027.0,2008,2008.0,Apr,4,11.1409,1
Arizona,4.0,Yuma,4027.0,2008,2008.0,May,5,10.7806,0
Arizona,4.0,Yuma,4027.0,2008,2008.0,Jun,6,10.9083,0
Arizona,4.0,Yuma,4027.0,2008,2008.0,Jul,7,13.7944,1
Arizona,4.0,Yuma,4027.0,2008,2008.0,Aug,8,11.0809,0
Arizona,4.0,Yuma,4027.0,2008,2008.0,Sep,9,13.6846,0
Arizona,4.0,Yuma,4027.0,2008,2008.0,Oct,10,12.8651,0
Arizona,4.0,Yuma,4027.0,2008,2008.0,Nov,11,11.7006,2
Arizona,4.0,Yuma,4027.0,2008,2008.0,Dec,12,13.5906,1
Arizona,4.0,Yuma,4027.0,2009,2009.0,Jan,1,17.0263,1
Arizona,4.0,Yuma,4027.0,2009,2009.0,Feb,2,9.3102,0
Arizona,4.0,Yuma,4027.0,2009,2009.0,Mar,3,11.595,0
Arizona,4.0,Yuma,4027.0,2009,2009.0,Apr,4,11.1277,0
Arizona,4.0,Yuma,4027.0,2009,2009.0,May,5,14.3956,3
Arizona,4.0,Yuma,4027.0,2009,2009.0,Jun,6,11.9803,2
Arizona,4.0,Yuma,4027.0,2009,2009.0,Jul,7,15.874,2
Arizona,4.0,Yuma,4027.0,2009,2009.0,Aug,8,14.8034,0
Arizona,4.0,Yuma,4027.0,2009,2009.0,Sep,9,14.0024,1
Arizona,4.0,Yuma,4027.0,2009,2009.0,Oct,10,13.0985,1
Arizona,4.0,Yuma,4027.0,2009,2009.0,Nov,11,17.8933,0
Arizona,4.0,Yuma,4027.0,2009,2009.0,Dec,12,16.0676,2
Arizona,4.0,Yuma,4027.0,2010,2010.0,Jan,1,14.5855,3
Arizona,4.0,Yuma,4027.0,2010,2010.0,Feb,2,9.9414,2
Arizona,4.0,Yuma,4027.0,2010,2010.0,Mar,3,10.2206,0
Arizona,4.0,Yuma,4027.0,2010,2010.0,Apr,4,9.4725,0
Arizona,4.0,Yuma,4027.0,2010,2010.0,May,5,6.7531,3
Arizona,4.0,Yuma,4027.0,2010,2010.0,Jun,6,6.6507,0
Arizona,4.0,Yuma,4027.0,2010,2010.0,Jul,7,6.7101,3
Arizona,4.0,Yuma,4027.0,2010,2010.0,Aug,8,5.6225,2
Arizona,4.0,Yuma,4027.0,2010,2010.0,Sep,9,7.4666,1
Arizona,4.0,Yuma,4027.0,2010,2010.0,Oct,10,7.4821,1
Arizona,4.0,Yuma,4027.0,2010,2010.0,Nov,11,11.1257,3
Arizona,4.0,Yuma,4027.0,2010,2010.0,Dec,12,16.3017,3
Arizona,4.0,Yuma,4027.0,2011,2011.0,Jan,1,14.7448,4
Arizona,4.0,Yuma,4027.0,2011,2011.0,Feb,2,10.1606,4
Arizona,4.0,Yuma,4027.0,2011,2011.0,Mar,3,8.2798,3
Arizona,4.0,Yuma,4027.0,2011,2011.0,Apr,4,6.6807,0
Arizona,4.0,Yuma,4027.0,2011,2011.0,May,5,7.6206,0
Arizona,4.0,Yuma,4027.0,2011,2011.0,Jun,6,7.1116,3
Arizona,4.0,Yuma,4027.0,2011,2011.0,Jul,7,8.7386,5
Arizona,4.0,Yuma,4027.0,2011,2011.0,Aug,8,9.0067,1
Arizona,4.0,Yuma,4027.0,2011,2011.0,Sep,9,9.2599,3
Arizona,4.0,Yuma,4027.0,2011,2011.0,Oct,10,9.904,3
Arizona,4.0,Yuma,4027.0,2011,2011.0,Nov,11,10.7845,1
Arizona,4.0,Yuma,4027.0,2011,2011.0,Dec,12,16.6304,3
